BudgetMonth,StoreKey,ChannelKey,Category,BudgetUnits,BudgetSales,BudgetGrossProfit,TargetMarginPct,Scenario,BudgetOwner,FiscalYear,FiscalQuarter,Year,MonthNum,MonthName
2022-12-01,204,1,Grocery,19,441.46,139.85,0.3168,Baseline,Regional Director,2023,FQ3,2022,12,December
2022-12-01,204,1,Home Appliances,21,6361.5,2442.8,0.384,Baseline,Commercial Planning,2023,FQ3,2022,12,December
2022-12-01,204,1,Office Supplies,28,961.71,298.25,0.3101,Baseline,Regional Director,2023,FQ3,2022,12,December
2022-12-01,204,1,Sports,26,4109.43,1476.31,0.3592,Baseline,Finance Ops,2023,FQ3,2022,12,December
2022-12-01,205,1,Beauty,26,1284.29,475.64,0.3704,Baseline,Regional Director,2023,FQ3,2022,12,December
2022-12-01,205,1,Electronics,36,35976.23,14445.52,0.4015,Baseline,Finance Ops,2023,FQ3,2022,12,December
2022-12-01,205,1,Fashion,27,2104.54,695.82,0.3306,Baseline,Commercial Planning,2023,FQ3,2022,12,December
2022-12-01,205,1,Furniture,17,8472.89,2589.54,0.3056,Baseline,Commercial Planning,2023,FQ3,2022,12,December
2022-12-01,205,1,Grocery,33,729.74,283.31,0.3882,Baseline,Commercial Planning,2023,FQ3,2022,12,December
2022-12-01,205,1,Home Appliances,45,17603.26,6571.9,0.3733,Baseline,Finance Ops,2023,FQ3,2022,12,December
2022-12-01,205,1,Office Supplies,11,662.84,248.95,0.3756,Baseline,Finance Ops,2023,FQ3,2022,12,December
2022-12-01,205,1,Sports,42,6406.71,1982.96,0.3095,Baseline,Finance Ops,2023,FQ3,2022,12,December
2022-12-01,206,1,Beauty,31,1625.57,608.58,0.3744,Baseline,Commercial Planning,2023,FQ3,2022,12,December
2022-12-01,206,1,Electronics,36,41504.71,15836.24,0.3816,Baseline,Finance Ops,2023,FQ3,2022,12,December
2022-12-01,206,1,Fashion,45,5079.47,1754.98,0.3455,Baseline,Finance Ops,2023,FQ3,2022,12,December
2022-12-01,206,1,Furniture,15,5988.76,1934.69,0.3231,Baseline,Finance Ops,2023,FQ3,2022,12,December
2022-12-01,206,1,Grocery,19,227.64,86.03,0.3779,Baseline,Commercial Planning,2023,FQ3,2022,12,December
2022-12-01,206,1,Home Appliances,27,11946.92,4744.92,0.3972,Baseline,Commercial Planning,2023,FQ3,2022,12,December
2022-12-01,206,1,Office Supplies,23,842.49,359.14,0.4263,Baseline,Commercial Planning,2023,FQ3,2022,12,December
2022-12-01,206,1,Sports,17,2577.42,1166.08,0.4524,Baseline,Regional Director,2023,FQ3,2022,12,December
2022-12-01,207,1,Beauty,43,2334.86,671.7,0.2877,Baseline,Commercial Planning,2023,FQ3,2022,12,December
2022-12-01,207,1,Electronics,40,35366.25,11142.8,0.3151,Baseline,Finance Ops,2023,FQ3,2022,12,December
2022-12-01,207,1,Fashion,11,899.14,296.63,0.3299,Baseline,Commercial Planning,2023,FQ3,2022,12,December
2022-12-01,207,1,Furniture,30,17329.34,6238.79,0.36,Baseline,Finance Ops,2023,FQ3,2022,12,December
2022-12-01,207,1,Grocery,19,423.95,141.74,0.3343,Baseline,Commercial Planning,2023,FQ3,2022,12,December
2022-12-01,207,1,Home Appliances,45,23128.83,6388.88,0.2762,Baseline,Finance Ops,2023,FQ3,2022,12,December
2022-12-01,207,1,Office Supplies,3,177.58,69.13,0.3893,Baseline,Regional Director,2023,FQ3,2022,12,December
2022-12-01,207,1,Sports,15,2301.31,811.5,0.3526,Baseline,Finance Ops,2023,FQ3,2022,12,December
2022-12-01,208,1,Beauty,14,787.38,259.96,0.3302,Baseline,Finance Ops,2023,FQ3,2022,12,December
2022-12-01,208,1,Electronics,34,29134.79,10776.13,0.3699,Baseline,Finance Ops,2023,FQ3,2022,12,December
2022-12-01,208,1,Fashion,23,1794.08,589.68,0.3287,Baseline,Commercial Planning,2023,FQ3,2022,12,December
2022-12-01,208,1,Furniture,2,2031.95,865.93,0.4262,Baseline,Commercial Planning,2023,FQ3,2022,12,December
2022-12-01,208,1,Grocery,22,521.88,205.41,0.3936,Baseline,Commercial Planning,2023,FQ3,2022,12,December
2022-12-01,208,1,Home Appliances,53,17408.69,7099.1,0.4078,Baseline,Finance Ops,2023,FQ3,2022,12,December
2022-12-01,208,1,Office Supplies,21,1200.94,483.16,0.4023,Baseline,Regional Director,2023,FQ3,2022,12,December
2022-12-01,208,1,Sports,15,2609.29,1171.82,0.4491,Baseline,Finance Ops,2023,FQ3,2022,12,December
2022-12-01,209,1,Beauty,22,1022.29,343.55,0.3361,Baseline,Commercial Planning,2023,FQ3,2022,12,December
2022-12-01,209,1,Electronics,37,27242.97,9831.61,0.3609,Baseline,Commercial Planning,2023,FQ3,2022,12,December
2022-12-01,209,1,Fashion,28,2780.73,1121.26,0.4032,Baseline,Commercial Planning,2023,FQ3,2022,12,December
2022-12-01,209,1,Furniture,43,17610.39,6343.56,0.3602,Baseline,Finance Ops,2023,FQ3,2022,12,December
2022-12-01,209,1,Grocery,15,263.58,91.29,0.3463,Baseline,Finance Ops,2023,FQ3,2022,12,December
2022-12-01,209,1,Home Appliances,20,11122.27,4662.63,0.4192,Baseline,Regional Director,2023,FQ3,2022,12,December
2022-12-01,209,1,Office Supplies,43,1979.54,782.54,0.3953,Baseline,Regional Director,2023,FQ3,2022,12,December
2022-12-01,209,1,Sports,20,3794.94,894.02,0.2356,Baseline,Finance Ops,2023,FQ3,2022,12,December
2022-12-01,210,1,Beauty,28,2042.91,654.04,0.3202,Baseline,Finance Ops,2023,FQ3,2022,12,December
2022-12-01,210,1,Electronics,52,45779.34,16593.01,0.3625,Baseline,Commercial Planning,2023,FQ3,2022,12,December
2022-12-01,210,1,Fashion,28,1815.79,811.88,0.4471,Baseline,Regional Director,2023,FQ3,2022,12,December
2022-12-01,210,1,Furniture,26,19455.86,7091.26,0.3645,Baseline,Commercial Planning,2023,FQ3,2022,12,December
2022-12-01,210,1,Grocery,28,764.52,313.11,0.4096,Baseline,Finance Ops,2023,FQ3,2022,12,December
2022-12-01,210,1,Home Appliances,20,8461.29,3569.31,0.4218,Baseline,Finance Ops,2023,FQ3,2022,12,December
2022-12-01,210,1,Office Supplies,14,628.18,243.5,0.3876,Baseline,Regional Director,2023,FQ3,2022,12,December
2022-12-01,210,1,Sports,19,2732.95,977.46,0.3577,Baseline,Finance Ops,2023,FQ3,2022,12,December
2022-12-01,211,1,Beauty,38,1983.19,685.52,0.3457,Baseline,Regional Director,2023,FQ3,2022,12,December
2022-12-01,211,1,Electronics,27,26962.72,8678.81,0.3219,Baseline,Regional Director,2023,FQ3,2022,12,December
2022-12-01,211,1,Fashion,43,4292.86,1720.1,0.4007,Baseline,Commercial Planning,2023,FQ3,2022,12,December
2022-12-01,211,1,Furniture,34,19777.53,5311.23,0.2685,Baseline,Commercial Planning,2023,FQ3,2022,12,December
2022-12-01,211,1,Grocery,22,696.53,230.96,0.3316,Baseline,Finance Ops,2023,FQ3,2022,12,December
2022-12-01,211,1,Home Appliances,24,13660.75,5728.97,0.4194,Baseline,Commercial Planning,2023,FQ3,2022,12,December
2022-12-01,211,1,Office Supplies,33,1542.96,480.38,0.3113,Baseline,Finance Ops,2023,FQ3,2022,12,December
2022-12-01,211,1,Sports,14,3159.59,879.16,0.2783,Baseline,Finance Ops,2023,FQ3,2022,12,December
2022-12-01,212,1,Beauty,37,2467.97,895.29,0.3628,Baseline,Finance Ops,2023,FQ3,2022,12,December
2022-12-01,212,1,Electronics,38,37547.75,14170.67,0.3774,Baseline,Regional Director,2023,FQ3,2022,12,December
2022-12-01,212,1,Fashion,22,1482.0,458.8,0.3096,Baseline,Commercial Planning,2023,FQ3,2022,12,December
2022-12-01,212,1,Furniture,20,11643.95,4783.47,0.4108,Baseline,Finance Ops,2023,FQ3,2022,12,December
2022-12-01,212,1,Grocery,41,711.66,136.21,0.1914,Baseline,Commercial Planning,2023,FQ3,2022,12,December
2022-12-01,212,1,Home Appliances,49,17945.91,7646.56,0.4261,Baseline,Finance Ops,2023,FQ3,2022,12,December
2022-12-01,212,1,Office Supplies,36,1604.27,653.49,0.4073,Baseline,Finance Ops,2023,FQ3,2022,12,December
2022-12-01,212,1,Sports,8,813.66,266.89,0.328,Baseline,Regional Director,2023,FQ3,2022,12,December
2022-12-01,213,1,Beauty,34,1996.57,641.24,0.3212,Baseline,Commercial Planning,2023,FQ3,2022,12,December
2022-12-01,213,1,Electronics,19,23301.99,8113.67,0.3482,Baseline,Commercial Planning,2023,FQ3,2022,12,December
2022-12-01,213,1,Fashion,21,2168.61,563.94,0.26,Baseline,Commercial Planning,2023,FQ3,2022,12,December
2022-12-01,213,1,Furniture,10,4878.91,1121.83,0.2299,Baseline,Commercial Planning,2023,FQ3,2022,12,December
2022-12-01,213,1,Grocery,28,534.92,173.53,0.3244,Baseline,Commercial Planning,2023,FQ3,2022,12,December
2022-12-01,213,1,Home Appliances,47,19886.33,7780.04,0.3912,Baseline,Finance Ops,2023,FQ3,2022,12,December
2022-12-01,213,1,Office Supplies,13,492.94,219.74,0.4458,Baseline,Regional Director,2023,FQ3,2022,12,December
2022-12-01,213,1,Sports,10,1545.73,710.24,0.4595,Baseline,Commercial Planning,2023,FQ3,2022,12,December
2022-12-01,214,1,Beauty,23,1375.89,408.26,0.2967,Baseline,Regional Director,2023,FQ3,2022,12,December
2022-12-01,214,1,Electronics,22,26476.46,9248.48,0.3493,Baseline,Finance Ops,2023,FQ3,2022,12,December
2022-12-01,214,1,Fashion,23,2254.12,802.16,0.3559,Baseline,Regional Director,2023,FQ3,2022,12,December
2022-12-01,214,1,Furniture,24,14895.67,6887.37,0.4624,Baseline,Finance Ops,2023,FQ3,2022,12,December
2022-12-01,214,1,Grocery,24,752.25,269.12,0.3578,Baseline,Commercial Planning,2023,FQ3,2022,12,December
2022-12-01,214,1,Home Appliances,41,19484.6,7116.47,0.3652,Baseline,Regional Director,2023,FQ3,2022,12,December
2022-12-01,214,1,Office Supplies,9,420.83,140.65,0.3342,Baseline,Finance Ops,2023,FQ3,2022,12,December
2022-12-01,214,1,Sports,20,2871.38,1255.03,0.4371,Baseline,Commercial Planning,2023,FQ3,2022,12,December
2022-12-01,215,2,Beauty,45,1938.53,517.56,0.267,Baseline,Finance Ops,2023,FQ3,2022,12,December
2022-12-01,215,2,Electronics,101,81026.26,32745.12,0.4041,Baseline,Finance Ops,2023,FQ3,2022,12,December
2022-12-01,215,2,Fashion,55,5911.1,2219.03,0.3754,Baseline,Commercial Planning,2023,FQ3,2022,12,December
2022-12-01,215,2,Furniture,43,27471.63,8202.78,0.2986,Baseline,Commercial Planning,2023,FQ3,2022,12,December
2022-12-01,215,2,Grocery,61,1638.95,695.96,0.4246,Baseline,Regional Director,2023,FQ3,2022,12,December
2022-12-01,215,2,Home Appliances,73,27539.62,9400.39,0.3413,Baseline,Commercial Planning,2023,FQ3,2022,12,December
2022-12-01,215,2,Office Supplies,50,2815.06,1078.98,0.3833,Baseline,Finance Ops,2023,FQ3,2022,12,December
2022-12-01,215,2,Sports,25,5706.91,2066.64,0.3621,Baseline,Commercial Planning,2023,FQ3,2022,12,December
2022-12-01,216,2,Beauty,87,4118.46,1311.49,0.3184,Baseline,Commercial Planning,2023,FQ3,2022,12,December
2022-12-01,216,2,Electronics,97,88611.75,33575.03,0.3789,Baseline,Commercial Planning,2023,FQ3,2022,12,December
2022-12-01,216,2,Fashion,100,10107.23,3885.96,0.3845,Baseline,Regional Director,2023,FQ3,2022,12,December
2022-12-01,216,2,Furniture,19,9279.75,3164.5,0.341,Baseline,Regional Director,2023,FQ3,2022,12,December
2022-12-01,216,2,Grocery,80,2252.21,740.25,0.3287,Baseline,Finance Ops,2023,FQ3,2022,12,December
2022-12-01,216,2,Home Appliances,61,25769.42,10135.97,0.3933,Baseline,Commercial Planning,2023,FQ3,2022,12,December
2022-12-01,216,2,Office Supplies,75,3479.34,1187.88,0.3414,Baseline,Commercial Planning,2023,FQ3,2022,12,December
2022-12-01,216,2,Sports,26,5152.2,2044.06,0.3967,Baseline,Finance Ops,2023,FQ3,2022,12,December
2022-12-01,217,2,Beauty,56,2329.14,781.12,0.3354,Baseline,Finance Ops,2023,FQ3,2022,12,December
2022-12-01,217,2,Electronics,109,94589.82,30912.69,0.3268,Baseline,Commercial Planning,2023,FQ3,2022,12,December
2022-12-01,217,2,Fashion,50,4100.76,1445.1,0.3524,Baseline,Commercial Planning,2023,FQ3,2022,12,December
2022-12-01,217,2,Furniture,24,18306.08,6171.23,0.3371,Baseline,Commercial Planning,2023,FQ3,2022,12,December
2022-12-01,217,2,Grocery,59,1606.73,568.74,0.354,Baseline,Finance Ops,2023,FQ3,2022,12,December
2022-12-01,217,2,Home Appliances,60,23964.75,7887.85,0.3291,Baseline,Finance Ops,2023,FQ3,2022,12,December
2022-12-01,217,2,Office Supplies,44,1621.73,678.91,0.4186,Baseline,Commercial Planning,2023,FQ3,2022,12,December
2022-12-01,217,2,Sports,66,10752.87,3787.3,0.3522,Baseline,Finance Ops,2023,FQ3,2022,12,December
2022-12-01,218,3,Beauty,363,18037.97,5892.02,0.3266,Baseline,Regional Director,2023,FQ3,2022,12,December
2022-12-01,218,3,Electronics,720,709897.23,262956.32,0.3704,Baseline,Regional Director,2023,FQ3,2022,12,December
2022-12-01,218,3,Fashion,410,37571.27,12519.58,0.3332,Baseline,Regional Director,2023,FQ3,2022,12,December
2022-12-01,218,3,Furniture,303,168001.22,59303.68,0.353,Baseline,Finance Ops,2023,FQ3,2022,12,December
2022-12-01,218,3,Grocery,677,14964.9,5123.66,0.3424,Baseline,Finance Ops,2023,FQ3,2022,12,December
2022-12-01,218,3,Home Appliances,725,241659.78,80535.18,0.3333,Baseline,Regional Director,2023,FQ3,2022,12,December
2022-12-01,218,3,Office Supplies,296,9601.99,3701.09,0.3855,Baseline,Regional Director,2023,FQ3,2022,12,December
2022-12-01,218,3,Sports,279,48903.41,16416.17,0.3357,Baseline,Finance Ops,2023,FQ3,2022,12,December
2022-12-01,219,3,Beauty,255,14062.31,4671.04,0.3322,Baseline,Finance Ops,2023,FQ3,2022,12,December
2022-12-01,219,3,Electronics,544,460780.99,175098.59,0.38,Baseline,Commercial Planning,2023,FQ3,2022,12,December
2022-12-01,219,3,Fashion,265,28227.06,11178.42,0.396,Baseline,Finance Ops,2023,FQ3,2022,12,December
2022-12-01,219,3,Furniture,304,197149.34,74827.91,0.3795,Baseline,Regional Director,2023,FQ3,2022,12,December
2022-12-01,219,3,Grocery,557,12109.83,4434.44,0.3662,Baseline,Commercial Planning,2023,FQ3,2022,12,December
2022-12-01,219,3,Home Appliances,560,165374.06,54112.94,0.3272,Baseline,Finance Ops,2023,FQ3,2022,12,December
2022-12-01,219,3,Office Supplies,472,17524.4,7578.68,0.4325,Baseline,Finance Ops,2023,FQ3,2022,12,December
2022-12-01,219,3,Sports,294,39510.61,14085.53,0.3565,Baseline,Finance Ops,2023,FQ3,2022,12,December
2022-12-01,220,4,Beauty,96,5067.04,1604.15,0.3166,Baseline,Finance Ops,2023,FQ3,2022,12,December
2022-12-01,220,4,Electronics,129,116800.26,40907.76,0.3502,Baseline,Regional Director,2023,FQ3,2022,12,December
2022-12-01,220,4,Fashion,138,13260.45,5570.24,0.4201,Baseline,Finance Ops,2023,FQ3,2022,12,December
2022-12-01,220,4,Furniture,132,68121.03,26053.81,0.3825,Baseline,Regional Director,2023,FQ3,2022,12,December
2022-12-01,220,4,Grocery,70,1590.38,566.67,0.3563,Baseline,Commercial Planning,2023,FQ3,2022,12,December
2022-12-01,220,4,Home Appliances,128,55084.72,21128.41,0.3836,Baseline,Finance Ops,2023,FQ3,2022,12,December
2022-12-01,220,4,Office Supplies,72,3134.36,1202.73,0.3837,Baseline,Finance Ops,2023,FQ3,2022,12,December
2022-12-01,220,4,Sports,148,25026.44,9096.88,0.3635,Baseline,Commercial Planning,2023,FQ3,2022,12,December
2023-01-01,201,1,Beauty,16,991.27,318.13,0.3209,Baseline,Regional Director,2023,FQ4,2023,1,January
2023-01-01,201,1,Electronics,20,19713.4,7635.57,0.3873,Baseline,Finance Ops,2023,FQ4,2023,1,January
2023-01-01,201,1,Fashion,15,1558.81,482.15,0.3093,Baseline,Finance Ops,2023,FQ4,2023,1,January
2023-01-01,201,1,Furniture,7,2286.32,962.65,0.421,Baseline,Commercial Planning,2023,FQ4,2023,1,January
2023-01-01,201,1,Grocery,20,445.31,208.48,0.4682,Baseline,Commercial Planning,2023,FQ4,2023,1,January
2023-01-01,201,1,Home Appliances,25,10877.52,4248.69,0.3906,Baseline,Commercial Planning,2023,FQ4,2023,1,January
2023-01-01,201,1,Office Supplies,11,437.99,154.03,0.3517,Baseline,Finance Ops,2023,FQ4,2023,1,January
2023-01-01,201,1,Sports,10,2064.24,864.42,0.4188,Baseline,Commercial Planning,2023,FQ4,2023,1,January
2023-01-01,202,1,Beauty,4,97.35,29.05,0.2984,Baseline,Finance Ops,2023,FQ4,2023,1,January
2023-01-01,202,1,Electronics,25,15705.12,6260.13,0.3986,Baseline,Finance Ops,2023,FQ4,2023,1,January
2023-01-01,202,1,Fashion,11,1273.0,473.93,0.3723,Baseline,Commercial Planning,2023,FQ4,2023,1,January
2023-01-01,202,1,Furniture,17,12224.46,3921.86,0.3208,Baseline,Commercial Planning,2023,FQ4,2023,1,January
2023-01-01,202,1,Grocery,26,507.43,175.93,0.3467,Baseline,Finance Ops,2023,FQ4,2023,1,January
2023-01-01,202,1,Home Appliances,6,2271.28,828.43,0.3647,Baseline,Finance Ops,2023,FQ4,2023,1,January
2023-01-01,202,1,Office Supplies,3,186.12,65.64,0.3527,Baseline,Regional Director,2023,FQ4,2023,1,January
2023-01-01,202,1,Sports,23,3930.02,1512.89,0.385,Baseline,Commercial Planning,2023,FQ4,2023,1,January
2023-01-01,203,1,Beauty,16,735.6,273.69,0.3721,Baseline,Finance Ops,2023,FQ4,2023,1,January
2023-01-01,203,1,Electronics,6,3667.16,1603.35,0.4372,Baseline,Commercial Planning,2023,FQ4,2023,1,January
2023-01-01,203,1,Fashion,1,53.63,22.02,0.4106,Baseline,Finance Ops,2023,FQ4,2023,1,January
2023-01-01,203,1,Furniture,4,1567.08,616.59,0.3935,Baseline,Finance Ops,2023,FQ4,2023,1,January
2023-01-01,203,1,Grocery,18,653.99,264.78,0.4049,Baseline,Finance Ops,2023,FQ4,2023,1,January
2023-01-01,203,1,Home Appliances,5,1942.4,722.97,0.3722,Baseline,Regional Director,2023,FQ4,2023,1,January
2023-01-01,203,1,Office Supplies,23,1039.61,346.5,0.3333,Baseline,Finance Ops,2023,FQ4,2023,1,January
2023-01-01,203,1,Sports,18,3221.3,1547.25,0.4803,Baseline,Finance Ops,2023,FQ4,2023,1,January
2023-01-01,204,1,Beauty,11,362.0,171.55,0.4739,Baseline,Finance Ops,2023,FQ4,2023,1,January
2023-01-01,204,1,Electronics,10,12799.72,6206.89,0.4849,Baseline,Commercial Planning,2023,FQ4,2023,1,January
2023-01-01,204,1,Fashion,9,830.23,342.47,0.4125,Baseline,Commercial Planning,2023,FQ4,2023,1,January
2023-01-01,204,1,Furniture,7,6868.64,2407.7,0.3505,Baseline,Commercial Planning,2023,FQ4,2023,1,January
2023-01-01,204,1,Grocery,22,447.76,156.87,0.3503,Baseline,Commercial Planning,2023,FQ4,2023,1,January
2023-01-01,204,1,Home Appliances,27,10318.05,3772.35,0.3656,Baseline,Commercial Planning,2023,FQ4,2023,1,January
2023-01-01,204,1,Office Supplies,15,790.13,321.53,0.4069,Baseline,Commercial Planning,2023,FQ4,2023,1,January
2023-01-01,204,1,Sports,17,2551.73,1185.7,0.4647,Baseline,Finance Ops,2023,FQ4,2023,1,January
2023-01-01,205,1,Beauty,22,1132.37,449.91,0.3973,Baseline,Finance Ops,2023,FQ4,2023,1,January
2023-01-01,205,1,Electronics,33,33133.21,11852.78,0.3577,Baseline,Commercial Planning,2023,FQ4,2023,1,January
2023-01-01,205,1,Fashion,11,1083.23,439.16,0.4054,Baseline,Finance Ops,2023,FQ4,2023,1,January
2023-01-01,205,1,Furniture,17,13611.4,5140.07,0.3776,Baseline,Finance Ops,2023,FQ4,2023,1,January
2023-01-01,205,1,Grocery,53,1513.76,638.8,0.422,Baseline,Finance Ops,2023,FQ4,2023,1,January
2023-01-01,205,1,Home Appliances,20,8840.15,3344.5,0.3783,Baseline,Finance Ops,2023,FQ4,2023,1,January
2023-01-01,205,1,Office Supplies,7,218.0,99.82,0.4579,Baseline,Finance Ops,2023,FQ4,2023,1,January
2023-01-01,205,1,Sports,37,7040.16,2807.68,0.3988,Baseline,Commercial Planning,2023,FQ4,2023,1,January
2023-01-01,206,1,Beauty,32,1976.16,747.27,0.3781,Baseline,Commercial Planning,2023,FQ4,2023,1,January
2023-01-01,206,1,Electronics,23,29659.89,11828.26,0.3988,Baseline,Finance Ops,2023,FQ4,2023,1,January
2023-01-01,206,1,Fashion,3,304.98,134.89,0.4423,Baseline,Commercial Planning,2023,FQ4,2023,1,January
2023-01-01,206,1,Furniture,12,4892.47,1686.36,0.3447,Baseline,Regional Director,2023,FQ4,2023,1,January
2023-01-01,206,1,Grocery,4,73.95,27.54,0.3724,Baseline,Finance Ops,2023,FQ4,2023,1,January
2023-01-01,206,1,Home Appliances,15,5509.11,2205.51,0.4003,Baseline,Commercial Planning,2023,FQ4,2023,1,January
2023-01-01,206,1,Office Supplies,12,549.73,187.65,0.3413,Baseline,Commercial Planning,2023,FQ4,2023,1,January
2023-01-01,206,1,Sports,23,3485.66,1332.26,0.3822,Baseline,Finance Ops,2023,FQ4,2023,1,January
2023-01-01,207,1,Beauty,17,1012.22,321.39,0.3175,Baseline,Regional Director,2023,FQ4,2023,1,January
2023-01-01,207,1,Electronics,35,22269.49,9591.73,0.4307,Baseline,Regional Director,2023,FQ4,2023,1,January
2023-01-01,207,1,Fashion,19,2477.94,946.05,0.3818,Baseline,Finance Ops,2023,FQ4,2023,1,January
2023-01-01,207,1,Furniture,6,3520.05,1105.82,0.3141,Baseline,Commercial Planning,2023,FQ4,2023,1,January
2023-01-01,207,1,Grocery,23,877.05,386.91,0.4411,Baseline,Finance Ops,2023,FQ4,2023,1,January
2023-01-01,207,1,Home Appliances,31,16104.0,5395.45,0.335,Baseline,Commercial Planning,2023,FQ4,2023,1,January
2023-01-01,207,1,Office Supplies,3,242.13,104.08,0.4299,Baseline,Commercial Planning,2023,FQ4,2023,1,January
2023-01-01,207,1,Sports,13,1725.6,839.77,0.4867,Baseline,Finance Ops,2023,FQ4,2023,1,January
2023-01-01,208,1,Beauty,11,563.41,186.56,0.3311,Baseline,Commercial Planning,2023,FQ4,2023,1,January
2023-01-01,208,1,Electronics,32,29242.26,11137.01,0.3809,Baseline,Finance Ops,2023,FQ4,2023,1,January
2023-01-01,208,1,Fashion,15,1016.07,359.6,0.3539,Baseline,Regional Director,2023,FQ4,2023,1,January
2023-01-01,208,1,Furniture,6,5114.15,1880.04,0.3676,Baseline,Finance Ops,2023,FQ4,2023,1,January
2023-01-01,208,1,Grocery,5,93.8,44.48,0.4742,Baseline,Finance Ops,2023,FQ4,2023,1,January
2023-01-01,208,1,Home Appliances,25,14589.79,7230.68,0.4956,Baseline,Finance Ops,2023,FQ4,2023,1,January
2023-01-01,208,1,Office Supplies,11,323.49,131.59,0.4068,Baseline,Finance Ops,2023,FQ4,2023,1,January
2023-01-01,208,1,Sports,43,8904.65,3568.58,0.4008,Baseline,Regional Director,2023,FQ4,2023,1,January
2023-01-01,209,1,Beauty,26,1453.27,444.55,0.3059,Baseline,Finance Ops,2023,FQ4,2023,1,January
2023-01-01,209,1,Electronics,16,15368.16,7357.81,0.4788,Baseline,Regional Director,2023,FQ4,2023,1,January
2023-01-01,209,1,Fashion,18,1975.84,886.98,0.4489,Baseline,Commercial Planning,2023,FQ4,2023,1,January
2023-01-01,209,1,Furniture,6,2423.74,856.31,0.3533,Baseline,Finance Ops,2023,FQ4,2023,1,January
2023-01-01,209,1,Grocery,11,103.19,49.0,0.4749,Baseline,Finance Ops,2023,FQ4,2023,1,January
2023-01-01,209,1,Home Appliances,18,6198.36,2398.88,0.387,Baseline,Finance Ops,2023,FQ4,2023,1,January
2023-01-01,209,1,Office Supplies,12,758.94,309.81,0.4082,Baseline,Commercial Planning,2023,FQ4,2023,1,January
