SalesLineKey,OrderID,OrderLineNo,OrderDate,ShipDate,InvoiceDate,ReturnDate,CustomerKey,ProductKey,StoreKey,SalespersonKey,PromotionKey,ChannelKey,SalesRegion,Country,CustomerSegment,OrderPriority,PaymentMethod,ProductCategory,ProductSubcategory,Units,UnitPrice,ListPrice,DiscountPct,GrossSales,DiscountAmount,NetSales,COGS,GrossProfit,TaxAmount,FreightAmount,ReturnedFlag,OnTimeShipFlag,DemandIndex
20228,ORD-20230324-020228,1,2023-03-24,2023-03-28,2023-03-25,,6233,1081,218,432,0,3,North,USA,Consumer,Medium,Card,Fashion,Men Apparel,15,68.91,72.57,0.01,1033.65,10.34,1023.31,699.66,323.65,40.93,24.53,0,1,70.7
20229,ORD-20230324-020229,1,2023-03-24,2023-03-24,2023-03-26,,7166,1022,206,409,0,1,South,USA,Consumer,High,Card,Electronics,Audio,5,364.58,342.44,0.0,1822.9,0.0,1822.9,825.58,997.32,132.16,0.0,0,1,84.9
20230,ORD-20230324-020230,1,2023-03-24,2023-03-27,2023-03-24,,6527,1087,219,454,0,3,South,USA,Corporate,Medium,Card,Fashion,Women Apparel,10,185.18,171.97,0.0,1851.8,0.0,1851.8,1054.5,797.3,74.07,23.06,0,1,88.0
20231,ORD-20230324-020231,1,2023-03-24,2023-03-24,2023-03-25,,9921,1173,216,419,0,2,East,USA,Small Business,High,Card,Office Supplies,Writing,3,47.78,49.06,0.0,143.34,0.0,143.34,77.09,66.25,10.39,8.09,0,1,81.3
20232,ORD-20230324-020232,1,2023-03-24,2023-03-27,2023-03-24,,9269,1156,205,417,0,1,South,USA,Corporate,High,Card,Beauty,Personal Care,7,66.49,67.77,0.0,465.43,0.0,465.43,309.97,155.46,33.74,0.0,0,0,73.1
20233,ORD-20230324-020233,1,2023-03-24,2023-03-25,2023-03-26,,7879,1106,214,444,0,1,West,USA,Consumer,High,Wallet,Grocery,Snacks,2,31.0,32.87,0.0,62.0,0.0,62.0,43.67,18.33,4.5,0.0,0,1,86.8
20234,ORD-20230324-020234,1,2023-03-24,2023-03-26,2023-03-25,,6714,1039,212,449,302,1,South,USA,Consumer,Medium,Net Terms,Home Appliances,Cleaning,5,538.23,573.55,0.15,2691.15,403.67,2287.48,1875.08,412.4,165.84,0.0,0,1,71.6
20235,ORD-20230324-020235,1,2023-03-24,2023-03-26,2023-03-26,,5110,1107,203,449,0,1,West,USA,Consumer,High,Card,Grocery,Snacks,1,44.61,42.65,0.0,44.61,0.0,44.61,25.12,19.49,3.23,0.0,0,1,86.6
20236,ORD-20230324-020236,1,2023-03-24,2023-03-26,2023-03-25,,9949,1046,208,447,0,1,East,USA,Small Business,Medium,Card,Home Appliances,Cooling,2,69.54,71.55,0.02,139.08,2.78,136.3,68.42,67.88,9.88,0.0,0,1,70.1
20237,ORD-20230324-020237,1,2023-03-24,2023-03-28,2023-03-25,,5586,1164,205,446,302,1,South,USA,Home Office,Critical,Wallet,Office Supplies,Paper,1,63.3,59.58,0.14,63.3,8.86,54.44,28.94,25.5,3.95,0.0,0,0,88.5
20238,ORD-20230324-020238,1,2023-03-24,2023-03-25,2023-03-24,,6599,1099,220,414,302,4,North,USA,Consumer,Medium,Wallet,Grocery,Beverages,2,15.94,16.04,0.13,31.88,4.14,27.74,20.85,6.89,2.01,6.39,0,1,89.2
20239,ORD-20230324-020239,1,2023-03-24,2023-03-27,2023-03-25,,7014,1014,220,417,0,4,North,USA,Consumer,Low,Card,Electronics,Tablet,2,560.54,548.77,0.0,1121.08,0.0,1121.08,760.34,360.74,81.28,7.76,0,1,87.8
20240,ORD-20230324-020240,1,2023-03-24,2023-03-27,2023-03-25,,7799,1004,217,453,0,2,North,USA,Small Business,High,Card,Electronics,Laptop,3,1779.61,1842.04,0.0,5338.83,0.0,5338.83,3305.35,2033.48,387.07,7.44,0,0,89.3
20241,ORD-20230324-020241,1,2023-03-24,2023-03-28,2023-03-25,,9661,1039,219,417,302,3,South,USA,Corporate,High,Card,Home Appliances,Cleaning,10,564.89,566.59,0.13,5648.9,734.36,4914.54,3635.19,1279.35,196.58,14.76,0,1,72.4
20242,ORD-20230324-020242,1,2023-03-24,2023-03-26,2023-03-25,,6053,1135,210,401,302,1,West,USA,Consumer,Medium,Net Terms,Sports,Athleisure,2,177.35,175.56,0.11,354.7,39.02,315.68,210.41,105.27,22.89,0.0,0,1,79.0
20243,ORD-20230324-020243,1,2023-03-24,2023-03-28,2023-03-26,,9829,1009,220,419,0,4,North,USA,Consumer,Medium,Card,Electronics,Tablet,3,1543.51,1592.21,0.0,4630.53,0.0,4630.53,2834.3,1796.23,335.71,9.46,0,1,71.4
20244,ORD-20230324-020244,1,2023-03-24,2023-03-26,2023-03-25,2023-05-09,9955,1012,215,419,302,2,South,USA,Small Business,High,Card,Electronics,Tablet,1,1130.01,1093.47,0.09,1130.01,101.7,1028.31,537.95,490.36,74.55,3.28,1,1,88.4
20245,ORD-20230324-020245,1,2023-03-24,2023-03-26,2023-03-25,,9876,1062,212,459,0,1,South,USA,Consumer,Medium,Card,Furniture,Office Furniture,2,308.94,291.11,0.0,617.88,0.0,617.88,366.02,251.86,44.8,0.0,0,1,75.7
20246,ORD-20230325-020246,1,2023-03-25,2023-03-26,2023-03-25,,8146,1107,209,427,0,1,East,USA,Consumer,Medium,Card,Grocery,Snacks,3,47.16,44.06,0.0,141.48,0.0,141.48,77.2,64.28,10.26,0.0,0,1,77.4
20247,ORD-20230325-020247,1,2023-03-25,2023-03-26,2023-03-27,,7266,1043,204,429,302,1,South,USA,Small Business,Medium,Wallet,Home Appliances,Cooling,8,423.65,439.56,0.11,3389.2,372.81,3016.39,2103.38,913.01,218.69,0.0,0,1,70.9
20248,ORD-20230325-020248,1,2023-03-25,2023-03-25,2023-03-26,,9121,1016,212,428,0,1,South,USA,Small Business,Medium,Card,Electronics,Phone,1,1302.48,1234.64,0.0,1302.48,0.0,1302.48,584.02,718.46,94.43,0.0,0,1,77.0
20249,ORD-20230325-020249,1,2023-03-25,2023-03-25,2023-03-26,,7496,1162,204,408,0,1,South,USA,Corporate,High,Card,Office Supplies,Paper,10,23.1,24.91,0.0,231.0,0.0,231.0,128.53,102.47,16.75,0.0,0,1,81.7
20250,ORD-20230325-020250,1,2023-03-25,2023-03-27,2023-03-25,,6943,1150,214,443,302,1,West,USA,Small Business,High,Net Terms,Beauty,Makeup,1,67.77,67.1,0.1,67.77,6.78,60.99,47.4,13.59,4.42,0.0,0,1,71.0
20251,ORD-20230325-020251,1,2023-03-25,2023-03-26,2023-03-25,,5888,1169,202,452,0,1,West,USA,Small Business,High,Wallet,Office Supplies,Writing,12,29.25,28.85,0.0,351.0,0.0,351.0,196.82,154.18,25.45,0.0,0,1,70.1
20252,ORD-20230325-020252,1,2023-03-25,2023-03-25,2023-03-25,,5086,1175,213,459,0,1,North,USA,Consumer,Medium,Cash,Office Supplies,Writing,2,79.12,74.2,0.0,158.24,0.0,158.24,86.36,71.88,11.47,0.0,0,1,88.7
20253,ORD-20230325-020253,1,2023-03-25,2023-03-28,2023-03-26,,7235,1004,220,448,302,4,North,USA,Consumer,Medium,Card,Electronics,Laptop,1,1762.55,1804.28,0.1,1762.55,176.26,1586.29,1141.75,444.54,115.01,8.91,0,1,74.1
20254,ORD-20230325-020254,1,2023-03-25,2023-03-25,2023-03-25,,9015,1087,203,452,302,1,West,USA,Consumer,High,Card,Fashion,Women Apparel,5,183.03,173.94,0.08,915.15,73.21,841.94,538.43,303.51,61.04,0.0,0,1,73.1
20255,ORD-20230325-020255,1,2023-03-25,2023-03-27,2023-03-25,,8957,1029,207,428,0,1,North,USA,Consumer,Medium,Card,Home Appliances,Kitchen,1,270.94,280.4,0.0,270.94,0.0,270.94,193.03,77.91,19.64,0.0,0,1,86.1
20256,ORD-20230325-020256,1,2023-03-25,2023-03-28,2023-03-25,,9479,1012,216,457,0,2,East,USA,Corporate,High,Wallet,Electronics,Tablet,3,1079.08,1118.9,0.02,3237.24,64.74,3172.5,1532.53,1639.97,230.01,6.49,0,0,80.0
20257,ORD-20230325-020257,1,2023-03-25,2023-03-29,2023-03-25,,6483,1082,218,442,0,3,North,USA,Small Business,Medium,Net Terms,Fashion,Men Apparel,8,37.03,36.49,0.0,296.24,0.0,296.24,181.22,115.02,11.85,16.62,0,1,85.2
20258,ORD-20230325-020258,1,2023-03-25,2023-03-26,2023-03-25,,9075,1140,206,421,0,1,South,USA,Consumer,High,Wallet,Sports,Athleisure,6,296.64,292.01,0.0,1779.84,0.0,1779.84,961.96,817.88,129.04,0.0,0,1,85.2
20259,ORD-20230325-020259,1,2023-03-25,2023-03-28,2023-03-26,,6123,1015,220,401,302,4,North,USA,Consumer,Medium,Wallet,Electronics,Phone,2,1707.01,1742.36,0.14,3414.02,477.96,2936.06,1947.75,988.31,212.86,2.57,0,1,73.0
20260,ORD-20230325-020260,1,2023-03-25,2023-03-26,2023-03-26,,6601,1180,207,442,0,1,North,USA,Consumer,Medium,Wallet,Office Supplies,Storage,2,55.59,52.01,0.0,111.18,0.0,111.18,65.83,45.35,8.06,0.0,0,1,72.0
20261,ORD-20230325-020261,1,2023-03-25,2023-03-25,2023-03-26,,9250,1054,207,429,0,1,North,USA,Home Office,Low,Net Terms,Home Appliances,Laundry,5,336.99,350.69,0.0,1684.95,0.0,1684.95,963.74,721.21,122.16,0.0,0,1,81.6
20262,ORD-20230325-020262,1,2023-03-25,2023-03-25,2023-03-25,,9850,1159,209,418,0,1,East,USA,Consumer,High,Cash,Beauty,Personal Care,3,58.9,60.05,0.0,176.7,0.0,176.7,85.2,91.5,12.81,0.0,0,1,85.0
20263,ORD-20230325-020263,1,2023-03-25,2023-03-25,2023-03-27,,9108,1177,216,403,0,2,East,USA,Small Business,Critical,Card,Office Supplies,Storage,2,30.24,29.44,0.0,60.48,0.0,60.48,41.46,19.02,4.38,3.2,0,1,72.5
20264,ORD-20230325-020264,1,2023-03-25,2023-03-26,2023-03-25,,8183,1075,203,425,0,1,West,USA,Corporate,High,Wallet,Furniture,Bedroom,3,215.32,207.05,0.0,645.96,0.0,645.96,315.52,330.44,46.83,0.0,0,1,79.0
20265,ORD-20230325-020265,1,2023-03-25,2023-03-26,2023-03-25,,8311,1133,216,445,0,2,East,USA,Home Office,Medium,Card,Sports,Outdoor,3,279.67,294.25,0.0,839.01,0.0,839.01,546.47,292.54,60.83,3.26,0,1,83.1
20266,ORD-20230325-020266,1,2023-03-25,2023-03-25,2023-03-26,,7826,1106,206,413,0,1,South,USA,Small Business,Medium,Card,Grocery,Snacks,1,30.25,32.5,0.0,30.25,0.0,30.25,21.54,8.71,2.19,0.0,0,1,72.2
20267,ORD-20230325-020267,1,2023-03-25,2023-03-28,2023-03-26,,6627,1009,218,417,306,3,North,USA,Small Business,Low,Net Terms,Electronics,Tablet,20,1600.49,1542.43,0.09,32009.8,2880.88,29128.92,19087.41,10041.51,1165.16,16.26,0,1,71.4
20268,ORD-20230325-020268,1,2023-03-25,2023-03-25,2023-03-26,,6214,1031,202,414,0,1,West,USA,Small Business,Medium,Cash,Home Appliances,Kitchen,1,506.13,498.01,0.0,506.13,0.0,506.13,268.88,237.25,36.69,0.0,0,1,87.3
20269,ORD-20230325-020269,1,2023-03-25,2023-03-29,2023-03-27,,9816,1088,216,426,0,2,East,USA,Home Office,Medium,Card,Fashion,Women Apparel,3,90.6,92.63,0.0,271.8,0.0,271.8,200.39,71.41,19.71,11.44,0,0,86.6
20270,ORD-20230325-020270,1,2023-03-25,2023-03-30,2023-03-26,,6986,1128,215,443,302,2,South,USA,Corporate,High,Card,Sports,Outdoor,3,281.8,282.56,0.14,845.4,118.36,727.04,620.02,107.02,52.71,11.63,0,0,89.8
20271,ORD-20230325-020271,1,2023-03-25,2023-03-29,2023-03-25,,8495,1104,215,434,0,2,South,USA,Small Business,Medium,Card,Grocery,Beverages,2,24.88,24.53,0.0,49.76,0.0,49.76,32.83,16.93,3.61,3.8,0,0,87.6
20272,ORD-20230325-020272,1,2023-03-25,2023-03-26,2023-03-26,,9582,1059,203,416,0,1,West,USA,Consumer,Medium,Card,Furniture,Office Furniture,3,977.11,1025.6,0.0,2931.33,0.0,2931.33,2249.26,682.07,212.52,0.0,0,1,80.7
20273,ORD-20230325-020273,1,2023-03-25,2023-03-28,2023-03-26,,9123,1144,219,425,0,3,South,USA,Consumer,Critical,Net Terms,Beauty,Skincare,50,59.82,62.9,0.0,2991.0,0.0,2991.0,2209.49,781.51,119.64,86.7,0,1,89.2
20274,ORD-20230325-020274,1,2023-03-25,2023-03-27,2023-03-26,,8277,1030,218,418,302,3,North,USA,Corporate,Medium,Card,Home Appliances,Kitchen,10,797.63,789.48,0.1,7976.3,797.63,7178.67,5214.2,1964.47,287.15,14.92,0,1,70.3
20275,ORD-20230325-020275,1,2023-03-25,2023-03-27,2023-03-27,,7892,1148,206,407,0,1,South,USA,Corporate,High,Card,Beauty,Makeup,4,37.77,38.12,0.0,151.08,0.0,151.08,87.97,63.11,10.95,0.0,0,1,87.4
20276,ORD-20230325-020276,1,2023-03-25,2023-03-29,2023-03-27,,7894,1061,220,445,0,4,North,USA,Home Office,Medium,Net Terms,Furniture,Office Furniture,1,213.69,205.27,0.0,213.69,0.0,213.69,94.86,118.83,15.49,6.36,0,1,72.7
20277,ORD-20230325-020277,1,2023-03-25,2023-03-25,2023-03-25,,9523,1137,216,448,0,2,East,USA,Home Office,Critical,Wallet,Sports,Athleisure,2,312.21,301.06,0.0,624.42,0.0,624.42,403.23,221.19,45.27,6.8,0,1,78.2
20278,ORD-20230325-020278,1,2023-03-25,2023-03-28,2023-03-26,,5897,1039,217,442,0,2,North,USA,Small Business,Medium,Card,Home Appliances,Cleaning,2,527.52,548.53,0.0,1055.04,0.0,1055.04,750.77,304.27,76.49,4.71,0,0,78.1
20279,ORD-20230325-020279,1,2023-03-25,2023-03-25,2023-03-26,,9942,1135,211,432,302,1,East,USA,Consumer,Low,Wallet,Sports,Athleisure,5,184.36,178.65,0.1,921.8,92.18,829.62,525.7,303.92,60.15,0.0,0,1,89.2
20280,ORD-20230325-020280,1,2023-03-25,2023-03-25,2023-03-25,,8506,1166,215,454,302,2,South,USA,Home Office,Medium,Wallet,Office Supplies,Paper,2,33.55,34.99,0.08,67.1,5.37,61.73,34.53,27.2,4.48,7.25,0,1,70.9
20281,ORD-20230325-020281,1,2023-03-25,2023-03-27,2023-03-26,,6813,1099,201,452,302,1,South,USA,Consumer,Medium,Net Terms,Grocery,Beverages,1,17.04,16.01,0.12,17.04,2.04,15.0,10.76,4.24,1.09,0.0,0,1,83.9
20282,ORD-20230325-020282,1,2023-03-25,2023-03-26,2023-03-27,,8114,1031,208,411,0,1,East,USA,Home Office,Medium,Wallet,Home Appliances,Kitchen,3,507.88,493.02,0.0,1523.64,0.0,1523.64,815.44,708.2,110.46,0.0,0,1,78.2
20283,ORD-20230325-020283,1,2023-03-25,2023-03-25,2023-03-27,,7355,1072,204,446,0,1,South,USA,Home Office,Medium,Card,Furniture,Bedroom,2,1287.73,1223.46,0.0,2575.46,0.0,2575.46,1643.61,931.85,186.72,0.0,0,1,72.2
20284,ORD-20230325-020284,1,2023-03-25,2023-03-30,2023-03-25,,9081,1109,219,408,306,3,South,USA,Consumer,Medium,Card,Grocery,Snacks,40,39.7,39.24,0.11,1588.0,174.68,1413.32,934.08,479.24,56.53,35.9,0,0,86.9
20285,ORD-20230325-020285,1,2023-03-25,2023-03-26,2023-03-26,,7465,1004,205,402,302,1,South,USA,Consumer,Low,Card,Electronics,Laptop,2,1712.68,1795.17,0.12,3425.36,411.04,3014.32,2302.66,711.66,218.54,0.0,0,1,88.2
20286,ORD-20230325-020286,1,2023-03-25,2023-03-30,2023-03-25,,5760,1116,219,442,306,3,South,USA,Small Business,High,Wallet,Grocery,Staples,12,8.41,7.96,0.1,100.92,10.09,90.83,50.51,40.32,3.63,13.53,0,0,81.5
20287,ORD-20230325-020287,1,2023-03-25,2023-03-25,2023-03-25,,8238,1148,205,405,0,1,South,USA,Home Office,High,Card,Beauty,Makeup,8,39.02,36.73,0.0,312.16,0.0,312.16,180.17,131.99,22.63,0.0,0,1,83.4
20288,ORD-20230325-020288,1,2023-03-25,2023-03-25,2023-03-25,,9407,1038,206,401,0,1,South,USA,Home Office,Medium,Card,Home Appliances,Cleaning,2,197.4,192.04,0.0,394.8,0.0,394.8,179.52,215.28,28.62,0.0,0,1,73.3
20289,ORD-20230325-020289,1,2023-03-25,2023-03-29,2023-03-26,,9685,1066,218,432,306,3,North,USA,Consumer,Medium,Bank Transfer,Furniture,Living Room,20,405.96,413.4,0.12,8119.2,974.3,7144.9,5128.48,2016.42,285.8,32.06,0,1,77.9
20290,ORD-20230325-020290,1,2023-03-25,2023-03-28,2023-03-25,,5929,1141,216,421,302,2,East,USA,Consumer,Medium,Net Terms,Beauty,Skincare,6,80.03,74.13,0.12,480.18,57.62,422.56,313.75,108.81,30.64,4.93,0,0,78.2
20291,ORD-20230325-020291,1,2023-03-25,2023-03-27,2023-03-25,,8748,1058,211,450,302,1,East,USA,Consumer,Medium,Net Terms,Furniture,Office Furniture,1,976.7,981.43,0.12,976.7,117.2,859.5,596.5,263.0,62.31,0.0,0,1,78.8
20292,ORD-20230326-020292,1,2023-03-26,2023-03-27,2023-03-27,,6905,1069,201,443,302,1,South,USA,Corporate,Medium,Card,Furniture,Living Room,2,567.41,554.82,0.1,1134.82,113.48,1021.34,750.0,271.34,74.05,0.0,0,1,87.0
20293,ORD-20230326-020293,1,2023-03-26,2023-03-29,2023-03-28,,6910,1053,213,428,302,1,North,USA,Corporate,Medium,Net Terms,Home Appliances,Laundry,1,840.97,813.22,0.12,840.97,100.92,740.05,452.42,287.63,53.65,0.0,0,0,89.2
20294,ORD-20230326-020294,1,2023-03-26,2023-03-28,2023-03-28,,9955,1105,215,455,0,2,South,USA,Small Business,Medium,Card,Grocery,Beverages,3,21.12,22.22,0.0,63.36,0.0,63.36,37.87,25.49,4.59,3.93,0,1,70.2
20295,ORD-20230326-020295,1,2023-03-26,2023-03-26,2023-03-28,,9910,1114,208,414,0,1,East,USA,Consumer,Medium,Card,Grocery,Staples,1,12.84,12.8,0.0,12.84,0.0,12.84,9.02,3.82,0.93,0.0,0,1,87.1
20296,ORD-20230326-020296,1,2023-03-26,2023-03-28,2023-03-28,,8560,1054,219,425,306,3,South,USA,Small Business,Low,Card,Home Appliances,Laundry,25,346.89,350.47,0.08,8672.25,693.78,7978.47,4977.17,3001.3,319.14,50.18,0,1,75.4
20297,ORD-20230326-020297,1,2023-03-26,2023-03-27,2023-03-28,,8583,1008,216,452,0,2,East,USA,Corporate,High,Net Terms,Electronics,Tablet,2,1324.64,1247.7,0.0,2649.28,0.0,2649.28,1716.33,932.95,192.07,3.89,0,1,81.2
20298,ORD-20230326-020298,1,2023-03-26,2023-03-29,2023-03-26,,6810,1096,213,448,309,1,North,USA,Home Office,Medium,Net Terms,Fashion,Footwear,2,122.16,122.1,0.21,244.32,51.31,193.01,168.93,24.08,13.99,0.0,0,0,72.7
20299,ORD-20230326-020299,1,2023-03-26,2023-03-26,2023-03-28,,9641,1112,205,446,0,1,South,USA,Small Business,Medium,Card,Grocery,Snacks,1,5.72,6.18,0.0,5.72,0.0,5.72,3.35,2.37,0.41,0.0,0,1,85.7
20300,ORD-20230326-020300,1,2023-03-26,2023-03-26,2023-03-27,,7094,1054,203,404,0,1,West,USA,Consumer,Medium,Wallet,Home Appliances,Laundry,6,334.46,345.61,0.0,2006.76,0.0,2006.76,1190.09,816.67,145.49,0.0,0,1,82.0
20301,ORD-20230326-020301,1,2023-03-26,2023-03-27,2023-03-28,,6783,1086,208,452,0,1,East,USA,Corporate,Medium,Wallet,Fashion,Women Apparel,1,141.81,151.84,0.0,141.81,0.0,141.81,91.21,50.6,10.28,0.0,0,1,82.9
20302,ORD-20230326-020302,1,2023-03-26,2023-03-27,2023-03-27,,9624,1045,216,428,0,2,East,USA,Small Business,Medium,Card,Home Appliances,Cooling,6,796.44,850.17,0.0,4778.64,0.0,4778.64,2383.77,2394.87,346.45,4.59,0,1,79.1
20303,ORD-20230326-020303,1,2023-03-26,2023-03-28,2023-03-28,,9335,1137,215,411,302,2,South,USA,Consumer,Medium,Net Terms,Sports,Athleisure,2,284.62,309.23,0.1,569.24,56.92,512.32,398.39,113.93,37.14,11.05,0,1,72.7
20304,ORD-20230326-020304,1,2023-03-26,2023-03-30,2023-03-28,,7280,1117,218,458,0,3,North,USA,Home Office,High,Card,Grocery,Staples,40,4.96,5.04,0.0,198.4,0.0,198.4,101.71,96.69,7.94,71.51,0,1,74.9
20305,ORD-20230326-020305,1,2023-03-26,2023-03-27,2023-03-27,,6989,1175,210,404,0,1,West,USA,Consumer,Medium,Card,Office Supplies,Writing,2,73.69,70.96,0.0,147.38,0.0,147.38,84.67,62.71,10.69,0.0,0,1,81.4
20306,ORD-20230326-020306,1,2023-03-26,2023-03-28,2023-03-26,,6394,1051,220,417,0,4,North,USA,Consumer,High,Card,Home Appliances,Laundry,1,776.84,762.26,0.02,776.84,15.54,761.3,462.57,298.73,55.19,10.85,0,1,82.9
20307,ORD-20230326-020307,1,2023-03-26,2023-03-27,2023-03-27,,5030,1065,203,443,0,1,West,USA,Corporate,Medium,Card,Furniture,Living Room,2,861.06,814.44,0.0,1722.12,0.0,1722.12,1008.03,714.09,124.85,0.0,0,1,77.8
20308,ORD-20230326-020308,1,2023-03-26,2023-03-27,2023-03-26,,5785,1024,203,409,302,1,West,USA,Consumer,Medium,Card,Electronics,Audio,1,1686.43,1600.97,0.14,1686.43,236.1,1450.33,810.05,640.28,105.15,0.0,0,1,70.8
20309,ORD-20230326-020309,1,2023-03-26,2023-03-26,2023-03-28,,5236,1023,217,424,0,2,North,USA,Corporate,Critical,Wallet,Electronics,Audio,5,1665.66,1630.3,0.0,8328.3,0.0,8328.3,5225.95,3102.35,603.8,7.29,0,1,75.2
20310,ORD-20230326-020310,1,2023-03-26,2023-03-31,2023-03-28,,7637,1049,218,443,0,3,North,USA,Consumer,Medium,Wallet,Home Appliances,Cooling,15,515.33,542.7,0.0,7729.95,0.0,7729.95,5712.47,2017.48,309.2,21.52,0,0,72.7
20311,ORD-20230326-020311,1,2023-03-26,2023-03-26,2023-03-26,,9471,1039,208,457,0,1,East,USA,Home Office,Medium,Card,Home Appliances,Cleaning,2,565.8,553.74,0.0,1131.6,0.0,1131.6,726.16,405.44,82.04,0.0,0,1,86.7
20312,ORD-20230326-020312,1,2023-03-26,2023-03-30,2023-03-27,,7603,1048,219,442,306,3,South,USA,Small Business,High,Wallet,Home Appliances,Cooling,10,292.8,311.04,0.05,2928.0,146.4,2781.6,1928.43,853.17,111.26,23.03,0,1,71.2
20313,ORD-20230326-020313,1,2023-03-26,2023-03-28,2023-03-27,,9214,1178,220,454,0,4,North,USA,Consumer,Medium,Wallet,Office Supplies,Storage,4,41.47,38.82,0.0,165.88,0.0,165.88,81.57,84.31,12.03,11.26,0,1,87.2
20314,ORD-20230326-020314,1,2023-03-26,2023-03-28,2023-03-28,,8944,1086,219,442,306,3,South,USA,Corporate,High,Net Terms,Fashion,Women Apparel,20,146.76,150.09,0.1,2935.2,293.52,2641.68,1892.09,749.59,105.67,12.32,0,1,75.9
20315,ORD-20230326-020315,1,2023-03-26,2023-03-28,2023-03-27,,6460,1044,210,452,0,1,West,USA,Consumer,Medium,Card,Home Appliances,Cooling,2,270.23,269.75,0.0,540.46,0.0,540.46,269.26,271.2,39.18,0.0,0,1,79.5
20316,ORD-20230326-020316,1,2023-03-26,2023-03-31,2023-03-26,,8629,1171,218,443,0,3,North,USA,Home Office,Critical,Wallet,Office Supplies,Writing,8,77.37,73.85,0.02,618.96,12.38,606.58,352.0,254.58,24.26,19.09,0,0,75.0
20317,ORD-20230326-020317,1,2023-03-26,2023-03-29,2023-03-26,,9893,1109,218,432,306,3,North,USA,Consumer,Medium,Card,Grocery,Snacks,10,39.0,39.51,0.04,390.0,15.6,374.4,228.25,146.15,14.98,16.39,0,1,82.7
20318,ORD-20230326-020318,1,2023-03-26,2023-03-27,2023-03-27,,8258,1009,216,409,302,2,East,USA,Consumer,Medium,Card,Electronics,Tablet,4,1639.6,1593.46,0.12,6558.4,787.01,5771.39,3809.71,1961.68,418.43,8.05,0,1,70.2
20319,ORD-20230326-020319,1,2023-03-26,2023-03-29,2023-03-28,,5551,1009,218,419,306,3,North,USA,Consumer,Low,Cash,Electronics,Tablet,15,1626.68,1557.76,0.05,24400.2,1220.01,23180.19,14066.33,9113.86,927.21,22.7,0,1,75.9
20320,ORD-20230326-020320,1,2023-03-26,2023-03-27,2023-03-28,,6564,1010,220,440,0,4,North,USA,Consumer,Critical,Bank Transfer,Electronics,Tablet,4,558.61,542.21,0.0,2234.44,0.0,2234.44,1015.83,1218.61,162.0,3.66,0,1,83.7
20321,ORD-20230326-020321,1,2023-03-26,2023-03-26,2023-03-27,,8908,1027,214,449,0,1,West,USA,Consumer,Medium,Net Terms,Electronics,Audio,4,1227.77,1174.84,0.0,4911.08,0.0,4911.08,2833.51,2077.57,356.05,0.0,0,1,89.9
20322,ORD-20230326-020322,1,2023-03-26,2023-03-27,2023-03-26,,5865,1178,208,408,0,1,East,USA,Corporate,High,Card,Office Supplies,Storage,2,37.23,38.34,0.0,74.46,0.0,74.46,41.16,33.3,5.4,0.0,0,1,79.7
20323,ORD-20230326-020323,1,2023-03-26,2023-03-27,2023-03-27,,5902,1093,216,452,0,2,East,USA,Small Business,High,Card,Fashion,Footwear,3,46.84,49.9,0.0,140.52,0.0,140.52,85.27,55.25,10.19,5.46,0,1,72.3
20324,ORD-20230326-020324,1,2023-03-26,2023-03-28,2023-03-27,,7853,1127,213,455,0,1,North,USA,Consumer,High,Wallet,Sports,Outdoor,2,231.22,227.35,0.0,462.44,0.0,462.44,200.27,262.17,33.53,0.0,0,1,78.9
20325,ORD-20230326-020325,1,2023-03-26,2023-03-28,2023-03-27,,6779,1007,203,434,0,1,West,USA,Consumer,Medium,Bank Transfer,Electronics,Laptop,3,902.24,977.83,0.0,2706.72,0.0,2706.72,1631.99,1074.73,196.24,0.0,0,1,83.7
20326,ORD-20230326-020326,1,2023-03-26,2023-04-01,2023-03-26,,7810,1047,215,429,0,2,South,USA,Consumer,High,Wallet,Home Appliances,Cooling,6,658.19,711.34,0.0,3949.14,0.0,3949.14,2652.76,1296.38,286.31,7.74,0,0,73.0
20327,ORD-20230326-020327,1,2023-03-26,2023-03-26,2023-03-26,,6883,1015,204,439,0,1,South,USA,Corporate,High,Card,Electronics,Phone,2,1906.76,1798.39,0.0,3813.52,0.0,3813.52,1910.55,1902.97,276.48,0.0,0,1,82.3
20328,ORD-20230327-020328,1,2023-03-27,2023-03-30,2023-03-29,,8721,1165,217,452,302,2,North,USA,Consumer,Low,Card,Office Supplies,Paper,1,72.67,73.85,0.09,72.67,6.54,66.13,43.25,22.88,4.79,8.22,0,0,86.6
20329,ORD-20230327-020329,1,2023-03-27,2023-03-30,2023-03-28,,9285,1180,218,415,0,3,North,USA,Small Business,Critical,Net Terms,Office Supplies,Storage,30,50.89,50.58,0.0,1526.7,0.0,1526.7,975.37,551.33,61.07,29.61,0,1,86.1
20330,ORD-20230327-020330,1,2023-03-27,2023-03-27,2023-03-29,,8205,1054,213,444,0,1,North,USA,Consumer,Medium,Wallet,Home Appliances,Laundry,3,338.86,343.3,0.02,1016.58,20.33,996.25,579.04,417.21,72.23,0.0,0,1,89.1
20331,ORD-20230327-020331,1,2023-03-27,2023-03-29,2023-03-28,,9596,1147,220,431,302,4,North,USA,Consumer,High,Card,Beauty,Skincare,3,25.54,23.79,0.14,76.62,10.73,65.89,45.2,20.69,4.78,5.59,0,1,88.6
